"reviewid","year"
6891,2005.0
4023,2005.0
4404,2005.0
11687,2005.0
8855,2005.0
2099,""
8981,2006.0
5640,2005.0
8586,2005.0
43,2005.0
8817,2005.0
5758,1998.0
5758,2005.0
8466,2005.0
642,""
5665,2005.0
3549,""
8794,2005.0
6923,2005.0
1177,2005.0
4454,2005.0
5374,2005.0
2675,2005.0
11816,1984.0
11816,2005.0
4990,2005.0
4345,2005.0
5696,2005.0
5973,2005.0
8610,2005.0
2098,2005.0
4276,2004.0
4276,2005.0
11681,1974.0
11681,2005.0
1176,""
3292,2005.0
5167,2005.0
1583,2005.0
159,2005.0
1175,2005.0
2914,2005.0
8918,2005.0
4258,2005.0
220,2005.0
11843,2005.0
948,2005.0
2935,2005.0
1147,2005.0
2164,2005.0
1757,2005.0
392,2005.0
8878,2005.0
5663,2005.0
4989,2005.0
5664,2005.0
1029,1996.0
1029,2005.0
5196,2005.0
6583,2005.0
4129,2005.0
2553,2005.0
4022,2005.0
6704,2005.0
5958,2005.0
553,2005.0
7504,2005.0
404,2005.0
5662,2005.0
484,2005.0
2097,2005.0
2623,2002.0
2623,2005.0
4021,2005.0
7670,2005.0
7155,2005.0
11852,1981.0
4929,2000.0
4929,2005.0
11820,2005.0
4361,2005.0
4019,2005.0
11659,2005.0
752,2005.0
8917,2005.0
4020,2005.0
2720,2005.0
5012,2001.0
5012,2005.0
8972,2006.0
8301,2005.0
3495,2005.0
3349,2005.0
3684,2005.0
2501,2005.0
3286,1976.0
3286,2005.0
1817,2005.0
4522,2005.0
773,2005.0
4011,2005.0
3985,2005.0
7830,2005.0
3682,2003.0
3682,2005.0
6613,2005.0
3506,2005.0
4018,2005.0
5315,2005.0
8803,2005.0
1131,2005.0
5919,""
2622,2005.0
5163,2005.0
3348,2005.0
2233,2005.0
7627,2005.0
686,1992.0
686,2005.0
8553,2005.0
1642,2005.0
8768,2005.0
11657,1982.0
6420,2005.0
8525,2005.0
3681,2005.0
4166,2005.0
8405,2005.0
11714,1992.0
11714,2005.0
3347,2005.0
1077,2005.0
1174,2005.0
3680,2005.0
8053,2005.0
7829,2005.0
5918,2005.0
7605,2005.0
3346,2005.0
5326,2005.0
8529,2005.0
5343,2005.0
8543,2005.0
3345,2005.0
4464,2005.0
8300,2005.0
739,2005.0
5773,2005.0
531,2005.0
7572,2005.0
4988,2005.0
4951,2005.0
4601,2005.0
1173,2005.0
8542,2005.0
4158,2005.0
481,2005.0
11842,1969.0
11842,2005.0
480,2005.0
8541,2005.0
2258,2005.0
1816,2005.0
2021,2005.0
6582,2005.0
3649,2005.0
2894,2005.0
1815,2005.0
3678,2005.0
5596,2005.0
3344,2005.0
6584,2005.0
6540,2005.0
11854,2005.0
8798,2005.0
8916,2005.0
8784,2005.0
4411,2005.0
11834,1981.0
1333,2005.0
7774,2005.0
4165,2005.0
7826,2005.0
3655,2005.0
1172,2005.0
4987,2005.0
479,2005.0
8797,2005.0
1702,2005.0
3909,2005.0
25,2005.0
6429,2005.0
5917,2005.0
4351,2005.0
11635,2005.0
3343,""
846,2005.0
6077,2005.0
6683,2005.0
2620,2005.0
2934,2005.0
2621,2005.0
8386,2005.0
3836,2005.0
1744,2005.0
97,2005.0
2933,2005.0
7731,2005.0
3230,2005.0
11739,1970.0
11739,2005.0
7957,2005.0
2932,2005.0
7824,2005.0
6502,2005.0
2094,2005.0
11712,2005.0
5222,2005.0
8187,2005.0
2575,2005.0
8464,2005.0
1793,""
2093,2005.0
2455,2005.0
1814,2005.0
3037,2005.0
1171,2005.0
3661,2005.0
8359,2005.0
6410,2005.0
8540,2005.0
7823,2005.0
8292,2005.0
5659,2005.0
6581,2005.0
5047,2005.0
1170,2005.0
5740,2005.0
2931,2005.0
6119,2005.0
7819,2005.0
3342,2005.0
7822,2005.0
2619,2005.0
5447,2005.0
4017,1973.0
4017,2005.0
8796,2005.0
5248,2005.0
4927,2005.0
5660,2005.0
8291,2005.0
5906,2005.0
1971,2005.0
4847,2005.0
1167,2005.0
4015,2005.0
8915,2005.0
1070,2005.0
1169,2005.0
7484,2005.0
8001,2005.0
5658,2005.0
1166,2005.0
4598,2005.0
2091,2005.0
4360,2005.0
4016,1978.0
4016,2005.0
4986,2005.0
785,2005.0
5657,2005.0
1813,2005.0
5611,2005.0
8539,2005.0
1572,2005.0
8795,2005.0
11751,1982.0
7331,2005.0
2909,2005.0
8827,2005.0
2617,2005.0
6580,2005.0
6935,2005.0
6453,2005.0
6579,2005.0
4600,2005.0
7821,2005.0
1001,2005.0
11699,1973.0
7820,2005.0
6861,2005.0
6287,2005.0
6578,2005.0
7816,2005.0
1480,2005.0
453,2003.0
453,2005.0
11855,1966.0
353,2005.0
8914,2005.0
6577,2005.0
5656,2005.0
8793,2005.0
1812,2005.0
478,2005.0
6118,2005.0
2759,2005.0
2090,2005.0
6116,2005.0
827,2005.0
2616,2005.0
4597,2005.0
2979,1982.0
2979,2005.0
7813,2005.0
7747,2005.0
7815,2005.0
7514,2005.0
4777,2005.0
8792,2005.0
6576,2005.0
7287,1992.0
7287,2005.0
6107,2005.0
4014,2005.0
2065,2005.0
6001,2005.0
8634,2005.0
2571,2005.0
11776,2005.0
2615,2005.0
3341,2005.0
5916,2005.0
3163,2005.0
1995,2005.0
4947,2005.0
6105,2005.0
1165,2005.0
2089,2005.0
4013,2005.0
6946,2005.0
5655,2005.0
5600,2005.0
4985,2005.0
8297,2005.0
5261,2005.0
2735,2005.0
7896,2005.0
8791,2004.0
6114,2005.0
6115,2005.0
3984,2005.0
4304,2005.0
738,2005.0
2930,2005.0
11713,2005.0
5896,2005.0
3675,2005.0
1811,2005.0
1164,2005.0
6113,2005.0
6575,2005.0
8296,2005.0
5734,2005.0
5653,2005.0
8436,2005.0
8189,2005.0
7814,2005.0
11762,2005.0
1810,2005.0
8295,2005.0
477,2005.0
7812,2005.0
6976,2005.0
1287,2005.0
2929,2005.0
414,2005.0
6020,2005.0
3149,2005.0
5652,2005.0
6945,2005.0
7058,2005.0
2614,2005.0
4164,2005.0
8280,2005.0
5915,2005.0
1163,2005.0
8045,2005.0
2808,2005.0
6112,2005.0
3291,2005.0
2563,2005.0
4649,2005.0
2978,2005.0
4162,2005.0
5651,2005.0
5614,2005.0
6241,2005.0
2377,1996.0
2377,2005.0
2532,2005.0
7811,2005.0
8293,2005.0
8294,2005.0
8026,2005.0
7286,2005.0
1809,2005.0
8908,2005.0
1393,2005.0
4557,2005.0
5015,1993.0
5015,2005.0
2613,2005.0
5914,2005.0
2927,2005.0
5649,2005.0
11835,1996.0
1541,2005.0
4202,2005.0
4960,2005.0
8653,2005.0
8664,2005.0
6574,2005.0
476,2005.0
1162,2005.0
475,2005.0
3973,2005.0
8911,2005.0
6089,2005.0
1161,2005.0
8290,2005.0
11734,1987.0
11734,2005.0
3168,2005.0
330,2005.0
1605,2005.0
2612,2005.0
1566,2005.0
8982,2005.0
7250,2005.0
102,2005.0
474,2005.0
8789,2005.0
6252,2005.0
8289,2005.0
4599,2005.0
6612,2005.0
8178,2005.0
3260,2005.0
6174,2005.0
2068,2004.0
637,2005.0
5084,2005.0
4359,2005.0
357,2005.0
7330,2005.0
7240,2005.0
5059,2005.0
8973,2005.0
5648,2005.0
2086,2005.0
6573,2005.0
4161,2005.0
2222,2005.0
8671,2005.0
2609,2005.0
3526,2005.0
2924,2005.0
2611,2005.0
6572,2005.0
3674,2005.0
7754,2005.0
1804,2005.0
5787,2005.0
1723,2005.0
4010,2005.0
2608,2005.0
8287,2005.0
7771,1989.0
7771,2005.0
2610,2005.0
2574,2005.0
8787,2005.0
7580,2005.0
2255,2005.0
4357,2005.0
2724,2005.0
458,2005.0
3479,2005.0
3340,2005.0
1808,2005.0
5646,2005.0
192,2005.0
2607,2005.0
1160,2005.0
5910,2005.0
1807,2005.0
5908,2005.0
11706,1980.0
11706,2005.0
1806,2005.0
1759,2005.0
2578,2005.0
6571,2005.0
6880,2005.0
3128,2005.0
8689,2005.0
3389,1979.0
3389,2005.0
5803,2005.0
2913,2005.0
4008,2005.0
2076,2005.0
2085,2005.0
1159,2005.0
7430,2005.0
8938,2005.0
6806,2005.0
11818,2005.0
5264,2005.0
3933,2005.0
6570,2005.0
8614,2005.0
1626,1986.0
1626,2005.0
6178,2005.0
1714,2005.0
3977,2005.0
2084,2004.0
2923,2005.0
8288,2005.0
7464,2005.0
11783,2005.0
2591,2005.0
2606,2005.0
2083,2005.0
7606,2005.0
8149,2005.0
8786,1981.0
8786,2005.0
441,2005.0
42,2005.0
6554,2005.0
4984,2005.0
1728,2005.0
6539,2005.0
7950,2005.0
6699,2005.0
7503,2005.0
8538,2005.0
4881,2005.0
6568,2005.0
4064,2005.0
6111,2005.0
1158,2005.0
8983,2005.0
2688,2005.0
1157,2005.0
2780,2005.0
3139,2005.0
2592,2005.0
4012,2005.0
1708,2004.0
11797,2005.0
2082,2005.0
7546,2004.0
5456,2005.0
8932,2005.0
2081,2005.0
7810,2005.0
3586,2005.0
3673,2005.0
11761,2005.0
1156,2005.0
2605,2005.0
6110,2005.0
368,2005.0
1805,2005.0
2784,2005.0
6383,2005.0
7783,2005.0
11736,2005.0
2990,2005.0
4009,2005.0
4006,2004.0
4382,2005.0
4909,""
7809,2005.0
1154,2005.0
6398,2005.0
8619,2005.0
2682,2005.0
1052,1993.0
1052,2005.0
1443,2005.0
7667,2005.0
473,2005.0
11732,2005.0
2077,2005.0
6569,2005.0
7168,2005.0
5963,2005.0
5631,2005.0
5645,2005.0
3648,2005.0
4303,2005.0
5644,2005.0
2075,2005.0
7808,2005.0
7893,""
1155,2005.0
3632,2005.0
5955,2005.0
4255,2005.0
7807,2005.0
1735,1992.0
1735,2005.0
11827,2005.0
2536,2005.0
8445,2005.0
2922,2005.0
3672,2005.0
3397,2005.0
11719,1985.0
11719,1988.0
4329,2005.0
3074,2005.0
1803,1992.0
1803,2005.0
5938,2005.0
1080,2005.0
11747,2005.0
6890,2005.0
2604,2005.0
6645,2005.0
11673,2004.0
2921,2005.0
4983,2005.0
8067,2005.0
2234,2005.0
856,2005.0
6274,2005.0
3946,2005.0
3339,2005.0
5719,2005.0
6456,2005.0
6567,2005.0
1297,2005.0
8286,2005.0
3929,2005.0
7509,2005.0
57,2005.0
4005,2005.0
5438,2005.0
5643,2005.0
3441,2005.0
4196,2005.0
6060,2005.0
7806,2005.0
7562,2005.0
8663,2005.0
5769,2005.0
2603,2005.0
4981,2005.0
2155,2005.0
8872,2005.0
310,2005.0
1434,2005.0
4713,2005.0
11633,2005.0
2442,2005.0
657,2005.0
4144,2005.0
621,2005.0
6944,2005.0
2602,2005.0
6452,2005.0
969,2005.0
188,2005.0
3669,2005.0
574,2005.0
2243,2005.0
11757,2005.0
472,2005.0
8962,2005.0
1802,2005.0
7124,2005.0
4356,1971.0
4356,2005.0
5618,2005.0
644,2005.0
471,2005.0
8362,1992.0
8362,2005.0
7306,2005.0
1372,2005.0
1800,2004.0
6560,2005.0
6607,2005.0
8537,2004.0
4982,2004.0
3132,2005.0
2920,2005.0
5349,2005.0
2074,2005.0
8757,2005.0
1153,2004.0
5700,2005.0
5389,2005.0
11748,1989.0
11748,2005.0
8244,2005.0
4596,2005.0
2072,2005.0
3335,2005.0
4595,2005.0
3296,2005.0
2313,2005.0
2601,2005.0
2137,2005.0
11649,1964.0
4594,2004.0
2600,2005.0
2067,2005.0
4593,2005.0
2064,2005.0
2685,2005.0
1798,2005.0
1381,2005.0
7805,2005.0
714,2005.0
3671,2005.0
6943,2005.0
1128,2005.0
4427,2005.0
8961,2004.0
2132,2005.0
7804,2004.0
4980,2005.0
3087,2005.0
1033,2005.0
8092,2005.0
1797,2005.0
1152,2005.0
2917,2005.0
8984,2005.0
1796,2004.0
6942,2005.0
4388,2005.0
5642,2005.0
3046,2005.0
1595,2004.0
7145,2004.0
5558,2005.0
8774,2005.0
11848,2005.0
461,2005.0
5589,2005.0
1795,2004.0
2215,2005.0
5342,2005.0
6566,2004.0
4772,2005.0
5641,2005.0
11725,2004.0
4577,2005.0
1789,2005.0
1144,2005.0
2599,2005.0
2432,2005.0
2063,2005.0
7760,2005.0
3662,2004.0
770,2005.0
5118,2005.0
5639,1977.0
5639,2004.0
3733,2005.0
6564,2005.0
4055,2005.0
2765,2005.0
5370,2005.0
6108,2005.0
1503,2005.0
4976,2005.0
2817,2005.0
7803,1979.0
7803,2005.0
5625,2005.0
8006,2005.0
1659,2004.0
6843,2005.0
4352,2004.0
67,2005.0
5739,1989.0
5739,2004.0
2919,2005.0
11870,2004.0
1673,2005.0
3334,2005.0
4728,2005.0
7798,2005.0
4128,2005.0
3668,2005.0
1151,1971.0
1151,2004.0
7320,2005.0
4003,2005.0
8581,2005.0
4001,2005.0
2481,2005.0
3401,2005.0
6941,2005.0
2149,2005.0
8785,2005.0
4979,2005.0
4975,2005.0
5913,2004.0
11794,2004.0
11663,2004.0
6563,2005.0
6940,2005.0
2595,2005.0
1130,2005.0
11721,1998.0
11721,2005.0
8600,2005.0
6939,2003.0
6939,2005.0
4160,2004.0
3235,2004.0
4000,2005.0
2947,2005.0
2159,2005.0
4652,2005.0
2058,2005.0
467,2005.0
3181,2005.0
3666,2004.0
4159,2005.0
8444,2005.0
7203,2005.0
205,2004.0
3332,2005.0
4087,2005.0
7491,2005.0
11785,2004.0
3999,2005.0
343,2005.0
676,2005.0
5562,2005.0
6938,2005.0
3864,2005.0
3665,2005.0
2030,2005.0
6433,2005.0
6240,2005.0
8,2005.0
418,2005.0
5912,2005.0
1419,2005.0
6286,2005.0
860,2005.0
8250,2004.0
445,2005.0
4978,2005.0
7802,2005.0
5633,2005.0
8089,2005.0
2062,2005.0
466,2004.0
5635,2005.0
1150,2005.0
1794,2005.0
3175,2005.0
1389,2005.0
703,2005.0
5630,2005.0
1792,2004.0
5629,2004.0
5179,2005.0
7604,2005.0
7104,2005.0
4624,2005.0
2594,2004.0
11631,2005.0
5626,2004.0
2294,2005.0
5627,2005.0
7377,2004.0
4902,2005.0
5009,2005.0
1791,2004.0
7558,1988.0
7558,2004.0
465,2005.0
11781,2004.0
3994,2004.0
1149,2005.0
2593,2004.0
182,2005.0
11819,2000.0
6106,2005.0
4355,2005.0
8285,2004.0
11683,2005.0
2962,2005.0
6562,2005.0
1069,2005.0
2657,2005.0
3918,2005.0
3664,2004.0
7801,2004.0
6903,2005.0
3627,2005.0
2061,2004.0
5911,2005.0
6063,2004.0
6561,2005.0
8281,2004.0
6470,2005.0
3663,2005.0
8985,2006.0
464,2004.0
8731,2002.0
8731,2004.0
813,2005.0
5074,2004.0
4354,2005.0
562,2005.0
2769,2004.0
1146,2005.0
1148,2004.0
8603,2005.0
1072,2004.0
1790,2004.0
2060,2005.0
11779,2004.0
7799,2004.0
2918,2004.0
4977,2004.0
3273,2005.0
6104,2004.0
463,2002.0
463,2004.0
6103,2004.0
3025,2004.0
6083,2004.0
7895,2004.0
8507,2004.0
794,2004.0
443,2004.0
1145,2004.0
7305,2004.0
8843,2004.0
2029,2004.0
1688,2004.0
5237,2005.0
5143,2004.0
5909,2004.0
1936,2004.0
4592,2004.0
4591,2004.0
11780,2004.0
6909,1986.0
6909,2004.0
5907,2004.0
4589,2004.0
6934,2004.0
3660,2004.0
1694,2004.0
2916,2004.0
7797,2004.0
7796,2004.0
5136,2004.0
6975,2004.0
11707,2004.0
11724,2004.0
5624,2004.0
1143,2004.0
6559,2004.0
1785,2004.0
3998,2004.0
6558,2004.0
5623,2004.0
4157,2004.0
1142,2004.0
2004,2004.0
8075,2004.0
929,2004.0
5621,2004.0
8279,2004.0
1141,2004.0
5620,2004.0
11711,2004.0
2912,2003.0
2912,2004.0
460,2004.0
899,2004.0
5339,2004.0
3600,2004.0
1994,2004.0
6074,2004.0
6933,2004.0
4974,2004.0
5711,2004.0
8278,2004.0
7795,2004.0
6358,2004.0
8277,2004.0
2040,2004.0
8986,2004.0
4289,2004.0
3827,2004.0
4965,2004.0
7791,2004.0
3331,2004.0
8276,2004.0
5523,2004.0
2977,2004.0
8761,2004.0
7154,1997.0
7154,2004.0
8275,2004.0
4560,2004.0
8854,2004.0
459,2004.0
7790,2004.0
4973,2004.0
3812,2004.0
5802,""
5619,2003.0
5619,2004.0
1976,2004.0
2498,2004.0
6000,2004.0
5811,2004.0
7789,2004.0
4275,2004.0
2911,2004.0
3330,2004.0
4588,2004.0
1094,2004.0
11838,1980.0
11838,2004.0
8191,2004.0
5404,2004.0
11836,2004.0
8330,2004.0
5617,2004.0
5021,2004.0
1784,2004.0
11801,2004.0
3725,2004.0
8455,2004.0
6782,2004.0
3329,2004.0
8714,2004.0
7788,2004.0
2861,2004.0
6100,2004.0
7961,2004.0
6209,2004.0
3658,2004.0
1140,2004.0
5962,2004.0
1120,2004.0
5255,2004.0
8559,2004.0
1137,2004.0
6766,1980.0
6766,2004.0
3641,2004.0
11641,2004.0
4350,2004.0
8747,2004.0
2731,2004.0
6556,2004.0
2772,2004.0
2446,2004.0
3997,2004.0
7787,2004.0
7786,2004.0
11698,2004.0
2055,2004.0
7928,2004.0
5615,2003.0
5615,2004.0
4972,2004.0
4732,2004.0
4348,2004.0
7785,2004.0
1511,2004.0
329,2004.0
1345,2004.0
7892,2004.0
4136,2004.0
92,2004.0
7943,2004.0
3064,2004.0
456,2004.0
2880,2004.0
5212,2004.0
5905,2004.0
3328,2004.0
1324,2004.0
2284,2004.0
6557,2004.0
5830,2004.0
8536,2004.0
1530,2004.0
2032,2004.0
7315,2004.0
3657,2004.0
3327,2004.0
4347,2004.0
2422,2004.0
4410,2004.0
7571,2003.0
7571,2004.0
5613,2004.0
3548,2004.0
11729,2004.0
8681,2004.0
4587,2004.0
7784,2004.0
1928,2004.0
2587,2004.0
129,2004.0
3326,2004.0
4050,2004.0
7708,2004.0
4220,2004.0
2586,2004.0
1637,2004.0
5612,2004.0
3654,2004.0
604,2004.0
1139,2004.0
2409,2004.0
758,2004.0
6200,1994.0
6200,2004.0
6553,2004.0
3225,2004.0
4963,2004.0
7327,2004.0
11679,2004.0
4919,2004.0
2585,2004.0
5610,2004.0
3889,2004.0
4741,2004.0
1722,2004.0
8273,2004.0
4228,2004.0
688,2004.0
4706,2004.0
1135,1970.0
1135,2004.0
3996,2004.0
1749,2001.0
1749,2004.0
2584,2004.0
4262,2004.0
1970,2004.0
7782,2004.0
2127,2004.0
1134,2004.0
5441,2004.0
5575,2004.0
8385,1968.0
8385,2004.0
4586,2004.0
7120,2004.0
7270,2004.0
7781,2004.0
432,2004.0
2582,2004.0
2583,2004.0
2254,2004.0
24,2004.0
8783,2004.0
1133,2004.0
811,2004.0
809,2004.0
2315,2004.0
2581,2004.0
8252,2004.0
6438,2004.0
1266,2004.0
3267,2004.0
7780,1975.0
7780,2004.0
1783,2004.0
3993,2004.0
6299,2004.0
7009,2004.0
2653,2004.0
3324,2004.0
455,2004.0
784,2004.0
454,2004.0
3799,2004.0
303,2004.0
4526,2004.0
11731,1975.0
11731,2004.0
2208,2004.0
1000,2004.0
6964,2004.0
2579,2004.0
3653,2004.0
4387,2004.0
5609,2004.0
8384,2004.0
1732,2004.0
11700,2004.0
3011,2004.0
3992,2004.0
4584,2004.0
4585,2004.0
6752,2004.0
6628,2004.0
3540,2004.0
1132,2004.0
8662,2004.0
8565,2004.0
3932,2004.0
1782,2004.0
4723,2004.0
8064,2004.0
4295,2004.0
8730,2004.0
8782,2004.0
7003,2004.0
8458,2004.0
4550,2004.0
1129,2004.0
6141,2004.0
8946,2004.0
8913,2004.0
6932,2004.0
8781,2004.0
3323,2004.0
6930,1975.0
6930,2004.0
7160,2004.0
5607,2004.0
2269,2004.0
2054,2004.0
5608,2004.0
6853,2004.0
11704,2004.0
4116,2004.0
3969,2004.0
8692,2004.0
6152,2004.0
3568,2004.0
4283,2004.0
4547,2004.0
7779,2004.0
1781,2004.0
995,1994.0
995,2004.0
8270,""
4346,2004.0
8272,2004.0
6928,2004.0
1490,2004.0
550,2004.0
2577,2004.0
8269,2004.0
4969,2004.0
7778,2004.0
11651,2004.0
6552,2004.0
8520,2004.0
8038,2004.0
7603,2004.0
4971,2004.0
7202,2004.0
8696,2004.0
8960,2004.0
1780,2004.0
3322,2004.0
1250,2004.0
5904,2004.0
2573,2004.0
3738,2004.0
3445,2004.0
6927,2004.0
3621,2004.0
5325,2004.0
2952,2004.0
3321,2004.0
4623,2004.0
2905,1965.0
2905,2004.0
2053,2004.0
7891,2004.0
3121,2004.0
3320,2004.0
4673,2004.0
8633,2004.0
6651,2004.0
452,2004.0
8430,2004.0
1779,2004.0
5606,2004.0
767,2004.0
3651,2004.0
1778,2004.0
1127,2004.0
6926,2004.0
2052,2004.0
8268,2004.0
5714,2004.0
2570,2004.0
3650,2004.0
2346,2004.0
3991,2004.0
3967,1974.0
3967,2004.0
8780,2004.0
2910,2004.0
6924,2004.0
7626,2004.0
665,2004.0
5320,2004.0
1777,2004.0
3646,2004.0
8212,2004.0
6648,2004.0
1126,2004.0
1292,2004.0
4271,2004.0
1776,2004.0
4689,2004.0
451,2004.0
5699,2004.0
1774,2004.0
2509,2004.0
6551,2004.0
450,2004.0
8643,2004.0
737,2004.0
4771,2004.0
7777,2004.0
1773,2004.0
2650,2004.0
1,2004.0
5280,2004.0
4679,2004.0
4818,2004.0
3990,2004.0
3243,2004.0
6098,2004.0
4112,2004.0
2366,2004.0
6459,2004.0
6486,2004.0
3027,2004.0
7536,2004.0
8589,2004.0
6550,2004.0
5467,2004.0
8266,1982.0
8266,2004.0
2789,2004.0
387,2004.0
8535,2004.0
4458,""
3599,2004.0
2567,2004.0
7088,1988.0
7088,2004.0
5419,2004.0
11716,2004.0
1515,2004.0
8909,2004.0
8398,2004.0
8842,2004.0
1124,2004.0
6921,2004.0
6922,2004.0
802,2004.0
8779,2004.0
8512,2004.0
3854,2004.0
5605,2004.0
11807,2004.0
8166,1999.0
8166,2004.0
5305,2004.0
6547,2004.0
3975,2004.0
3319,2004.0
3234,2004.0
3631,2004.0
5978,2004.0
3989,2004.0
8265,2004.0
2908,2004.0
7776,2004.0
11859,2004.0
6789,2004.0
2907,2004.0
5747,2004.0
4156,2004.0
978,2004.0
8264,2004.0
7775,2004.0
1123,2004.0
6820,2004.0
8515,2004.0
3647,2004.0
4583,2004.0
7773,2004.0
3794,2004.0
2569,2004.0
6097,2004.0
4041,2004.0
5604,2004.0
4581,2004.0
8657,2004.0
4582,2004.0
6546,2004.0
1931,2004.0
3318,2004.0
7103,2004.0
8534,2004.0
2051,1997.0
2051,2004.0
7405,2004.0
2568,2004.0
1772,2004.0
7772,2004.0
3875,2004.0
6919,2004.0
8088,2004.0
5603,2004.0
5966,2004.0
8404,2004.0
3381,2004.0
522,2004.0
5602,2004.0
3988,2004.0
7593,2004.0
8959,2004.0
4422,2004.0
1636,2004.0
5601,2004.0
6849,2004.0
1563,2004.0
3316,2004.0
7770,2004.0
7769,2004.0
8910,2004.0
8882,2004.0
3644,2004.0
3645,2004.0
8950,2004.0
5599,2004.0
4450,2004.0
6969,2004.0
3643,2004.0
5598,2004.0
8778,2004.0
6914,2004.0
4457,1968.0
4457,2004.0
2050,2004.0
7935,2004.0
2550,2003.0
11784,2004.0
4580,2004.0
1032,2004.0
5903,2004.0
2527,2004.0
152,2004.0
7579,2004.0
5534,2004.0
5593,2004.0
6813,1993.0
6813,2004.0
529,2004.0
1855,2004.0
3640,2004.0
7252,2004.0
11701,1990.0
11701,2004.0
4861,2004.0
2566,1979.0
2566,2004.0
3978,2004.0
3153,2004.0
11693,2004.0
7513,2000.0
7513,2004.0
8556,2004.0
3237,2004.0
6545,2004.0
8130,""
3892,2004.0
1571,2004.0
7472,2004.0
928,2003.0
5853,2004.0
8000,2004.0
910,1980.0
910,2004.0
1771,2004.0
859,2004.0
4155,2004.0
2418,2004.0
6834,2004.0
1734,2004.0
8958,2004.0
448,2004.0
6738,2004.0
11671,2003.0
3272,2004.0
3314,2004.0
1117,2004.0
7768,2004.0
5902,2004.0
3891,2004.0
6544,2004.0
1116,2004.0
6395,2004.0
7767,2004.0
2342,2004.0
3639,2004.0
3451,2004.0
3823,1993.0
3823,2004.0
2976,2004.0
2699,1981.0
2699,2004.0
6665,2004.0
449,2004.0
8263,2004.0
549,2004.0
710,2004.0
7766,2004.0
2020,2004.0
1770,2004.0
101,2004.0
8261,2004.0
8877,2004.0
1726,2004.0
8777,2004.0
4579,2004.0
2049,2004.0
4307,2004.0
7765,2004.0
6917,2004.0
11735,2004.0
3584,2004.0
7764,2004.0
3805,2004.0
11774,2004.0
1115,2004.0
7167,2004.0
6033,2004.0
11685,2004.0
8533,2004.0
2565,2004.0
3986,2004.0
3987,2003.0
1351,2004.0
2564,2004.0
6542,2004.0
11746,""
3313,2004.0
4463,2004.0
5102,2004.0
3300,2004.0
6133,2004.0
447,2004.0
2562,2004.0
5592,2004.0
402,2004.0
1645,2004.0
8680,2004.0
219,2004.0
5901,2004.0
7991,2004.0
7201,2004.0
751,2004.0
3983,2004.0
1768,2004.0
1114,2004.0
2558,2004.0
5900,2004.0
2535,2004.0
7206,2004.0
2376,2004.0
8260,2004.0
5832,2004.0
2538,2004.0
8532,2004.0
8072,""
1305,2004.0
4340,2004.0
608,2004.0
3427,2004.0
3776,2004.0
7763,2004.0
446,2004.0
2747,2004.0
11745,2003.0
2296,2004.0
8776,2004.0
444,2004.0
6541,2004.0
8227,2004.0
4344,2004.0
8383,1988.0
8383,2004.0
5898,2004.0
4966,2004.0
6958,2004.0
5899,2004.0
11675,2004.0
352,2004.0
3512,2004.0
4805,2004.0
7927,2004.0
1767,2004.0
1764,2004.0
1112,1975.0
1112,2004.0
1113,2004.0
8496,2004.0
7348,2004.0
11677,1988.0
11677,2004.0
2048,""
2557,2004.0
4681,2004.0
2003,2004.0
2763,2003.0
442,2004.0
6538,2004.0
2906,2004.0
7276,2004.0
23,2003.0
2556,1994.0
2556,2004.0
3759,2004.0
1110,2004.0
11849,2004.0
5590,2004.0
8259,2004.0
1309,2004.0
2445,2004.0
4962,2002.0
4962,2004.0
6264,2004.0
5186,2004.0
5587,2004.0
6912,2003.0
5586,2004.0
11742,2000.0
437,2004.0
8258,2004.0
439,2004.0
3638,2004.0
1993,2004.0
2131,2004.0
4578,2004.0
3030,2004.0
6216,2004.0
7566,2004.0
4576,2004.0
2999,2004.0
7057,2004.0
1751,2004.0
5437,2004.0
6535,2004.0
7762,2004.0
11750,2003.0
8381,2004.0
214,2004.0
569,2004.0
6139,2004.0
2518,2003.0
2518,2004.0
204,2004.0
6805,2004.0
3131,2004.0
6273,2004.0
7533,2004.0
6798,2004.0
3233,2004.0
3266,2004.0
2344,2004.0
1761,2004.0
8775,2004.0
1676,2004.0
5585,2004.0
2547,2004.0
1738,2004.0
6815,2004.0
1760,2004.0
3297,2004.0
5332,2004.0
4154,2004.0
8382,2004.0
8081,2004.0
3295,2004.0
6629,2004.0
5019,2004.0
3019,2004.0
6537,2004.0
7758,2004.0
4153,2004.0
7759,2004.0
3982,2004.0
6330,2004.0
6079,2004.0
7756,2004.0
671,2004.0
2555,2004.0
3422,2004.0
3636,2004.0
3277,2003.0
7030,2004.0
8531,2004.0
6916,2004.0
2393,2004.0
5219,1996.0
5219,2004.0
3981,2004.0
3289,2003.0
6915,2003.0
191,2004.0
6096,2003.0
6096,2004.0
6817,2004.0
7888,2004.0
4961,2004.0
3194,2004.0
2554,2004.0
397,2004.0
1109,2004.0
7570,2004.0
3205,2004.0
3294,2003.0
6479,2004.0
8773,2004.0
7755,2004.0
6913,2004.0
11710,2004.0
6703,2004.0
4825,1999.0
4825,2004.0
838,1998.0
838,2004.0
1740,2003.0
7753,2004.0
3375,2003.0
8772,2004.0
3293,2004.0
2903,2004.0
7752,2004.0
4648,2004.0
5897,2004.0
8257,2004.0
